,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,"Bu gece √ºst olmasƒ±nƒ± beklediƒüim 2 ma√ß 

#nba #betting #tips #iddaa #bahis #tahmin https://t.co/jVB1AdqmvS",FALSE,0,NA,2/2/18 21:26,FALSE,NA,9.59539E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bahistahmiin,0,FALSE,FALSE,NA,NA
2,"Ì†ºÌøÄNBA ‚Äòde bu geceÌ†ºÌøÄ
Ì†ΩÌ¥òCharlotte - Indiana
Ì†ΩÌ¥òBoston - Atlanta
Ì†ΩÌ¥òBrooklyn - LA Lakers
Ì†ΩÌ¥òToronto - Portland
Ì†ΩÌ¥òMilwaukee - New‚Ä¶ https://t.co/twIjjYQJka",FALSE,0,NA,2/2/18 21:26,TRUE,NA,9.59539E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KupaBet,0,FALSE,FALSE,NA,NA
3,"#NBA #FearTheDeer 
UPDATE: Malcolm Brogdon (quad) has been ruled out for Friday's game vs New York.",FALSE,0,NA,2/2/18 21:26,FALSE,NA,9.59539E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",trendengsports,0,FALSE,FALSE,NA,NA
4,#NBA is faaaaantastic https://t.co/tk7jlMmm89,FALSE,0,NA,2/2/18 21:26,FALSE,NA,9.59539E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ACaseOnline,0,FALSE,FALSE,NA,NA
5,"#NBA Top @FanDuel CashÌ†ΩÌ≤∞ Game Plays: 2/2/18 via: @Bruce_Lamb 

https://t.co/JXfjY7TwOU",FALSE,0,NA,2/2/18 21:26,FALSE,NA,9.59539E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ForwardMileNBA,0,FALSE,FALSE,NA,NA
6,"RT @ASidobre: King James est amateur de bon son Ì†ΩÌ∏éÌ†ΩÌ±åÌ†ºÌæ∂Ì†ΩÌ¥•
Migos ¬´¬†Too Playa¬†¬ª
#NBA
#NBAExtraNation https://t.co/6jzihCxyx9",FALSE,0,NA,2/2/18 21:26,FALSE,NA,9.59539E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tw8Chainz,2,TRUE,FALSE,NA,NA
7,"RT @The94FeetReport: #NBA EFG% Leaders as of 2/1:

1. DeAndre Jordan- .665
2. Clint Capela- .658
3. Steven Adams- .635
4. Stephen Curry- .6‚Ä¶",FALSE,0,NA,2/2/18 21:26,FALSE,NA,9.59539E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OGRafiki__,5,TRUE,FALSE,NA,NA
8,"RT @CullerSports: Greg Monroe will sign with the #Boston‚òòÔ∏è #Celtics, league source tells #ESPN. Per @wojespn #NBA https://t.co/mg8X54EHYa",FALSE,0,NA,2/2/18 21:26,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CullerSportsCFB,12,TRUE,FALSE,NA,NA
9,"RT @hawksbet: **** FREE PICKS ****

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #NHL #NBA¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†‚Ä¶",FALSE,0,NA,2/2/18 21:26,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rnorberto10,160,TRUE,FALSE,NA,NA
10,"#RumorRoundup: #LeBron #Destinations, and a Run on 3-n-D Wings https://t.co/TVOHjvZmWI @ringer #lebronjames‚Ä¶ https://t.co/BgGkBsNrDI",FALSE,0,NA,2/2/18 21:26,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SneakerWonk,0,FALSE,FALSE,NA,NA
11,Ì†ºÌøÄ Game Tix via Ether and Bitcoin? Its coming!! #NBA #cryptocurrency https://t.co/O9Fq7bs9ue https://t.co/1dYqHBxoVe,FALSE,0,NA,2/2/18 21:25,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ZicklinGCMC,0,FALSE,FALSE,NA,NA
12,RT @Gazzetta_NBA: VIDEO Contatti coi #Warriors? La smentita di #LeBron √® netta https://t.co/jBeuxrUQfh   #NBA https://t.co/Md1SbDFTM4,FALSE,0,NA,2/2/18 21:25,FALSE,NA,9.59538E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",Lucatt_,1,TRUE,FALSE,NA,NA
13,Awwww man do i miss these guys...exactly what it sez NEW YORK TOUGH....where has all the toughness gone in the #NBA‚Ä¶ https://t.co/8Xr2u8nvO1,FALSE,0,NA,2/2/18 21:25,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tommy_sage,0,FALSE,FALSE,NA,NA
14,"We have a lot of injured players, but we still have high chances for a win! @celtics play another @NBA game, today‚Ä¶ https://t.co/SNR9XgomJm",FALSE,0,NA,2/2/18 21:25,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlexTOSKOVIC,0,FALSE,FALSE,NA,NA
15,"RT @bballbreakdown: I released a video on how #NBA stars rest on defense, starring the culprit on this game winner https://t.co/DatqSGf9mh‚Ä¶",FALSE,0,NA,2/2/18 21:25,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VgVincentg57,78,TRUE,FALSE,NA,NA
16,Bi #nba √º√ßl√ºs√º hazƒ±rlƒ±yorum. @efsanebahiscom hazƒ±rmƒ±sƒ±n? :),FALSE,9,NA,2/2/18 21:25,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",burcidovic,0,FALSE,FALSE,NA,NA
17,"#MyNBA2K18
pulled @SHAQ my favorite SuperStar card besides @KingJames 
I wish a NBA SuperStar would speak on MyNBA2‚Ä¶ https://t.co/JdEgqNEi0w",FALSE,0,NA,2/2/18 21:25,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ThunderUp405OKC,0,FALSE,FALSE,NA,NA
18,The Magic must be getting ready to contend by 2030 like the front office said a few years back.... Spike Lee couldn‚Ä¶ https://t.co/UNyURHj1or,FALSE,0,UnfilteredDT,2/2/18 21:25,TRUE,9.59538E+17,9.59538E+17,1894736442,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",UnfilteredDT,0,FALSE,FALSE,NA,NA
19,"Perguntado sobre os rumores de que poderia assinar com os @warriors na pr√≥xima temporada, @KingJames respondeu de f‚Ä¶ https://t.co/8XIK10LQ0e",FALSE,0,NA,2/2/18 21:25,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HTEclutch,0,FALSE,FALSE,NA,NA
20,Cappers Picks #Sports #NBA #NHL #CBB Plays posted by our EXPERTS! https://t.co/52mulflH5o,FALSE,0,NA,2/2/18 21:25,FALSE,NA,9.59538E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Cappers_Picks,0,FALSE,FALSE,NA,NA
21,"RT @CullerSports: Greg Monroe will sign with the #Boston‚òòÔ∏è #Celtics, league source tells #ESPN. Per @wojespn #NBA https://t.co/mg8X54EHYa",FALSE,0,NA,2/2/18 21:25,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CullerSportsNBA,12,TRUE,FALSE,NA,NA
22,To the asshole who went on court and got in Westbrooks face. Get the fuck off the court and challenge someone who w‚Ä¶ https://t.co/tpXK5t1pjq,FALSE,0,NA,2/2/18 21:25,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",21159blog,0,FALSE,FALSE,NA,NA
23,"NBA spelen √§r P√•v√§g ‚úÖÌ†ºÌøÄ

#betting #NBA",FALSE,2,NA,2/2/18 21:25,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rydhprobetting1,0,FALSE,FALSE,NA,NA
24,"RT @aki_hunny: Congrats @the_1_dragon Ì†ΩÌ∞≤Ì†ΩÌ∞≤Ì†ΩÌ∞≤Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•
#NBA #allstar2018 #MIA #miamiheat #gorandragic #heatnation #HEATCULTURE #nbaart #fanart #artwo‚Ä¶",FALSE,0,NA,2/2/18 21:24,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",___b__25,6,TRUE,FALSE,NA,NA
25,B√ÅSQUETBOL | @HoustonRockets venci√≥ por 102-91 a @spurs como visita en la @NBA. La figura fue @JHarden13 que aport√≥‚Ä¶ https://t.co/doUtyoQ4IM,FALSE,0,NA,2/2/18 21:24,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RadioSportChile,0,FALSE,FALSE,NA,NA
26,"According to @Bucks, Malcolm Brogdon is out for 6-8 weeks with left quadricep tendon injury. #NBA #FearTheDeer #kjreports",FALSE,0,NA,2/2/18 21:24,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kjnbareports,0,FALSE,FALSE,NA,NA
27,https://t.co/P48Pj4o0n8 #SportsEvents #NBA-2018 NBA All Star Game Tickets - Los Angeles https://t.co/bpVWfmhzux,FALSE,0,NA,2/2/18 21:24,FALSE,NA,9.59538E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",all_nba_teams,0,FALSE,FALSE,NA,NA
28,"RT @OnTheRotoRadar: The #OTRR #NBA #DFS podcast goes live at 5 P.M. EST

In yesterday‚Äôs podcast @RotoradarCEO talked about all of the posit‚Ä¶",FALSE,0,NA,2/2/18 21:24,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RotoRadarCEO,4,TRUE,FALSE,NA,NA
29,"RT @WingspanSports: A full proof, bullet proof plan to fix the Slam Dunk contest during #NBAAllStar weekend. #NBA. Featuring @teamflightbro‚Ä¶",FALSE,0,NA,2/2/18 21:23,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joeywingspan,1,TRUE,FALSE,NA,NA
30,"Maybe I'm crazy, but I think @JoakimNoah would be a great veteran fit in Chicago. Port is and Felicio could learn f‚Ä¶ https://t.co/PPx8L55W8R",FALSE,0,NA,2/2/18 21:23,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Little_Ian_says,0,FALSE,FALSE,NA,NA
31,#NBAAllStar #NBA https://t.co/u3a6pfLkOA,FALSE,0,NA,2/2/18 21:23,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Detcookieman74,0,FALSE,FALSE,NA,NA
32,"RT @OnTheRotoRadar: The #OTRR #NBA #DFS podcast goes live at 5 P.M. EST

In yesterday‚Äôs podcast @RotoradarCEO talked about all of the posit‚Ä¶",FALSE,0,NA,2/2/18 21:22,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rotoradarfb,4,TRUE,FALSE,NA,NA
33,"RT @OnTheRotoRadar: The #OTRR #NBA #DFS podcast goes live at 5 P.M. EST

In yesterday‚Äôs podcast @RotoradarCEO talked about all of the posit‚Ä¶",FALSE,0,NA,2/2/18 21:22,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheRotoRadar,4,TRUE,FALSE,NA,NA
34,RT @DannyBSports: Catch @followAdamA of @FnAshow on my show tomorrow.. Adam breaks down the Super Bowl and talks #Clippers #NBA and much mo‚Ä¶,FALSE,0,NA,2/2/18 21:22,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",followAdamA,1,TRUE,FALSE,NA,NA
35,"RT @OnTheRotoRadar: The #OTRR #NBA #DFS podcast goes live at 5 P.M. EST

In yesterday‚Äôs podcast @RotoradarCEO talked about how Blake Griffi‚Ä¶",FALSE,0,NA,2/2/18 21:22,FALSE,NA,9.59538E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rotoradarfb,4,TRUE,FALSE,NA,NA
36,I just realized I get to go to my first real #NBA GAME tomorrow ... Damn this is such a great feeling .. It‚Äôs like‚Ä¶ https://t.co/7dooX7YscG,FALSE,0,NA,2/2/18 21:22,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CharronElliott1,0,FALSE,FALSE,NA,NA
37,"Ì†ºÌøÄNBA
‚≠ïÔ∏èCharlotte - Indiana
‚≠ïÔ∏èBoston - Atlanta
‚≠ïÔ∏èBrooklyn - LA Lakers
‚≠ïÔ∏èToronto - Portland
‚≠ïÔ∏èMilwaukee - New York
‚≠ïÔ∏è‚Ä¶ https://t.co/XrlqDeP7QM",FALSE,0,NA,2/2/18 21:22,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",euro24betcom,0,FALSE,FALSE,NA,NA
38,Well It's Friday must be #Brooklyn. #LosAngeles. #Lakers play #Nets #NBA WHICH Lakers team shows up the piss poor o‚Ä¶ https://t.co/o8c1rVpenO,FALSE,0,NA,2/2/18 21:22,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Duktiamat,0,FALSE,FALSE,NA,NA
39,Hoy Viernes #2Febrero seguimos #OnFireÌ†ΩÌ¥• con El¬†#BoletinNBA/NHL/NFL la Guia MAS COMPLETA para sus Apuestas Deportiva‚Ä¶ https://t.co/FvZplb8RQf,FALSE,0,NA,2/2/18 21:22,TRUE,NA,9.59538E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ParleyVenezuela,0,FALSE,FALSE,NA,NA
40,"Kvitova Stephane #Tennis 
Hornets Boston Raptors 76ers #NBA 
IndU19 Draw (BDvsSL) Aus #Cricket 
Samoa USA Argentina #RugbyUnion #Bet365",FALSE,0,NA,2/2/18 21:22,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dangerfield777,0,FALSE,FALSE,NA,NA
41,"@RequestABet DeRozan, Davis 22+ PTS. Randle, Simmons, Batum, Ibaka: 10+ PTS, 4+ REB. #RequestABet #NBA",FALSE,0,RequestABet,2/2/18 21:22,FALSE,NA,9.59537E+17,2971663642,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",battycrease5000,0,FALSE,FALSE,NA,NA
42,"‚ÄîSuperBowl Sunday‚Äî 

Draftkings: 6 Lineups
Fanduel: 4 Lineups

#nba¬†     #lineup #lineups #DraftKings  #FanDuel #DFS #value #fantasy #gpp",FALSE,0,NA,2/2/18 21:22,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mambaDFS,0,FALSE,FALSE,NA,NA
43,RT @globatalent: Very excited to introduce our latest podcast with #NBA legend Maurice Evans @1MoEvans @ELOSSports . It's worth checking ou‚Ä¶,FALSE,0,NA,2/2/18 21:22,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JamalEdy,62,TRUE,FALSE,NA,NA
44,Every NBA Finals for the last 10 years has featured either LeBron or Kobe and they never played each other. That‚Äôs wild. #NBA,FALSE,0,NA,2/2/18 21:21,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BillyHull20,0,FALSE,FALSE,NA,NA
45,"C'mon bro I didn't hurt your feelings or expose your scam did I? 

#DraftKings #DFS #dailyfantasy #nba https://t.co/N4CQpbcMUv",FALSE,0,NA,2/2/18 21:21,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuckyDogsDFS,0,FALSE,FALSE,NA,NA
46,"RT @NBA_VAVEL: #NBA | ¬°Menudo reportajazo nos brinda @jfalagan_NBA sobre el reencuentro de Jordan y Magic...!
¬°Hoy es el aniversario de esa‚Ä¶",FALSE,0,NA,2/2/18 21:21,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BPernigotti,3,TRUE,FALSE,NA,NA
47,Warriors replacing Red Panda's stolen unicycle https://t.co/rKom4OqeZA Via @ESPN‚úîÔ∏è#Sports #NFL #NBA #MLB #NCAAF #NHL,FALSE,0,NA,2/2/18 21:21,FALSE,NA,9.59537E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",stevenacurtis,0,FALSE,FALSE,NA,NA
48,"RT @hawksbet: **** FREE PICKS ****

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #NHL #NBA¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†‚Ä¶",FALSE,0,NA,2/2/18 21:20,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OO37665004,160,TRUE,FALSE,NA,NA
49,RT @HipHopWired: Shannon Sharpe Calls Lou Williams A Dry Snitch For Exposing #NBA Players Juggling Women https://t.co/JY4kXrhKOe,FALSE,0,NA,2/2/18 21:20,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PhotosByBeanz,1,TRUE,FALSE,NA,NA
50,"RT @OnTheRotoRadar: The #OTRR #NBA #DFS podcast goes live at 5 P.M. EST

In yesterday‚Äôs podcast @RotoradarCEO talked about all of the posit‚Ä¶",FALSE,0,NA,2/2/18 21:20,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ZackReal35,4,TRUE,FALSE,NA,NA
51,"In #Boston, #GregMonroe Will Look to #Revitalize His #Career https://t.co/vlWTA3orgq via @ringer #bostonceltics‚Ä¶ https://t.co/S3SMAPdRdv",FALSE,0,NA,2/2/18 21:20,TRUE,NA,9.59537E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SneakerWonk,0,FALSE,FALSE,NA,NA
52,"The #OTRR #NBA #DFS podcast goes live at 5 P.M. EST

In yesterday‚Äôs podcast @RotoradarCEO talked about all of the p‚Ä¶ https://t.co/eRdl4ZF7wq",FALSE,3,NA,2/2/18 21:20,TRUE,NA,9.59537E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OnTheRotoRadar,4,FALSE,FALSE,NA,NA
53,"RT @BasketDVines: Bestial rotura de Kemba en Walker!!! Ì†ΩÌ∏±Ì†ΩÌ¥ùÌ†ΩÌ≤Ø
#NBA https://t.co/0iEDjjZVZl",FALSE,0,NA,2/2/18 21:20,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ibalo_gustavo,26,TRUE,FALSE,NA,NA
54,"RT @LaNuestraRadio: #NBA | ""La revancha del barba""
El mejor #b√°squet Ì†ºÌøÄ del mundo con @ochoafacundo Ì†ΩÌ±áÌ†ºÌøª
https://t.co/8S37Csgk1E",FALSE,0,NA,2/2/18 21:20,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ochoafacundo,1,TRUE,FALSE,NA,NA
55,LeBron dismisses link to Warriors as 'nonsense' #nba,FALSE,0,NA,2/2/18 21:20,FALSE,NA,9.59537E+17,NA,"<a href=""http://www.elharrouchi.com/"" rel=""nofollow"">USA Sport News</a>",USASport_News,0,FALSE,FALSE,NA,NA
56,"Greg Monroe Reportedly Agrees to 1-Year, $5 Million Contract with Celtics #Basketball #BostonCeltics #BreakingNews‚Ä¶ https://t.co/3pEOGvVJDn",FALSE,0,NA,2/2/18 21:20,TRUE,NA,9.59537E+17,NA,"<a href=""http://trueviralnews.com/"" rel=""nofollow"">trueviralnews</a>",trueviralnews,0,FALSE,FALSE,NA,NA
57,"#NBA

Ì†ΩÌ±â Utah Jazz OT @ 1.40",FALSE,0,NA,2/2/18 21:20,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PronoRugio,0,FALSE,FALSE,NA,NA
58,RT @coachenew: @kareem_thecoach with @KareemRush  and I tip off today on https://t.co/QAPUzWj4nd at 5pm EST as we talk #SuperBowl &amp; #NBA  a‚Ä¶,FALSE,0,NA,2/2/18 21:19,FALSE,NA,9.59537E+17,NA,"<a href=""http://cinchtweet.com/"" rel=""nofollow"">CinchTweet_ViralSportsClub</a>",viralsportsclub,1,TRUE,FALSE,NA,NA
59,"RT @BasketDVines: Solo un genio como Magic era capaz de hacer cosas como estas despues de estar 5 a√±os retirado!! Ì†ΩÌ±åÌ†ΩÌ¥ùÌ†ΩÌ≤Ø
#NBA https://t.co/Gg1‚Ä¶",FALSE,0,NA,2/2/18 21:19,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JuanPe_Cotilla,8,TRUE,FALSE,NA,NA
60,RT @Wapa2Deportes: #NBAxWapa2 esta noche #NBA https://t.co/2ktN2kMj80,FALSE,0,NA,2/2/18 21:19,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",enoquino,2,TRUE,FALSE,NA,NA
61,"RT @CBsyndicates: #NBA later tonight @ColossusBets.  Here are the #Syndicates taking on the two #PICK5 pools
0:00
‚ñ∂Ô∏èhttps://t.co/LymrqVYu4W‚Ä¶",FALSE,0,NA,2/2/18 21:19,FALSE,NA,9.59537E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AlbertTipster,1,TRUE,FALSE,NA,NA
62,"$4 Drafts, Wine, Well drinks, and half off appetizers everyday from 3-6 PM. That should make you happy for more tha‚Ä¶ https://t.co/yIWllRQ7fF",FALSE,0,NA,2/2/18 21:19,TRUE,NA,9.59537E+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",ImperialReno,0,FALSE,FALSE,NA,NA
